restaurant_id,restaurant_type,restaurant_name,restaurant_address,coordinates_lat,coordinates_long,restaurant_rating,restaurant_reviews,restaurant_zip
jva4AMX7zRkNsY3DKX9LlQ,Japanese,Harajuku Sushi and Crepe,"'New York, NY 10001'",40.7491302490234,-73.9923629760742,5.0,13,10001
Z7gHAR1j_hjdxoWO7kYgeQ,Japanese,Okinawa Sushi & Grill,'400 Newark St',40.737606,-74.037209,4.0,314,07030
oEZgjH40y-3SVYSD9tnUkQ,Japanese,Tabata Ramen 2,'557 8th Ave',40.75475,-73.992,3.5,294,10018
aXbajGzcN6vx2n6KNMtOsQ,Japanese,Suzu Sushi,'1075 1st Ave',40.75946,-73.96231,3.5,188,10022
ct58a_D8Z8DoJt7luB50wQ,Japanese,Ramen Ishida,'122 Ludlow St',40.71959,-73.98834,4.5,151,10002
L3reOLLPez7lnOhyfCpvkg,Japanese,Shinka Ramen & Sake Bar,'93 Bowery St',40.7170795322745,-73.9952574670315,4.5,269,10002
eX1l0ZlqaHbkWz5dOmPt4A,Japanese,Fuji East,'455 Main St',40.759060669975,-73.9523682767591,3.0,127,10044
6gcGQJ20q0J-ODZ6srB3Ow,Japanese,Bai Sushi,'37-03 Broadway',40.7597841,-73.9202394,4.0,211,11103
YqWXNq0Ku7cGb6Zj1j43Pw,Japanese,KAL,'34-05 30th Ave',40.76584,-73.91859,4.5,124,11103
lPz4dEFSE1YzASjXYPVYnA,Japanese,Mayanoki,'620 E 6th St',40.72392,-73.98085,4.5,50,10003
jt-0y4RJ20ONbkxxNWG_Sw,Japanese,New Mizu Sushi,'350 E 9th St',40.7283,-73.98538,4.5,141,10003
M2bvOwAbCjLUvMbAF6h3-w,Japanese,Sapporo Ichiban,'622 Manhattan Ave',40.72365,-73.95057,4.0,226,11222
CYfO97BoPiqz3KRbJ8jbeg,Japanese,Katsuno,'103-01 Metropolitan Ave',40.7104116655092,-73.8499203163873,4.0,171,11375
aSFBv64GBpMOFPqIleeQFQ,Japanese,Lure Fishbar,'142 Mercer St',40.724612166991,-73.998574708004,4.0,1605,10012
TuoXbiDqhFBJiyAXpcOLuA,Japanese,Sushi Kano By Genji,'1095 6th Ave',40.754754,-73.985006,3.5,10,10036
PnMnNmUHDR1IwQOe4Zixbg,Japanese,Sushi by Boū Union Square,'118 E 15th St',40.73467,-73.98859,4.5,14,10003
AFisWoWm0pfxEi1dMYitKw,Japanese,Kyoto,'115 Smith St',40.6877593994141,-73.989501953125,4.0,212,11201
186fNhLP6ymshr5-CA0Lfg,Japanese,GOGI 37,'252 West 37th St',40.7535849,-73.9914546,3.5,283,10018
y0iJ2BrB2rrOM-hogOO1mg,Japanese,Yama Ramen,'60 W 48th St',40.7581,-73.9806399,3.5,197,10036
lN5tiN-4eBNeh8F0zcI6Hw,Japanese,Fuyu Ramen,'4617 Queens Blvd',40.743478,-73.918057,4.5,89,11104
NK9-IcDFT0aCr6a33WuuMA,Japanese,Ramen Gami,'1 Sussex Ave',40.743844,-74.175945,4.5,207,07103
qU3ejLMndurKQTkM01gutg,Japanese,Zuma,'261 Madison Ave',40.7505268941072,-73.980782390213,3.5,606,10016
jR09vZmJnwKPw4DyMxgwnw,Japanese,Sushi on Jones,'348 Bowery',40.72664,-73.99202,4.0,427,10012
h881bFbXCIZdI99-mPOoyA,Japanese,Cup & Cup,'15 E 31st St',40.746245,-73.984846,4.0,334,10016
e3JALGueMcc2eLXRK8HPNQ,Japanese,Ki Sushi,'282 Flatbush Ave',40.6784417729132,-73.9734394269355,4.5,140,11217
cZAh6BzEeMI5fofWeDvuhw,Japanese,Sake Bar Satsko,'202 E 7th St',40.72445,-73.9802799,4.0,158,10009
P8YbK6_2TnXHojrs0ycisg,Japanese,Ninja New York,'25 Hudson St',40.71673,-74.0093,3.5,1682,10013
V96YbhzyAGsDByRrCWpBZA,Japanese,Haru Sushi,'1 Wall St Ct',40.705247,-74.00843,3.0,376,10005
bLDHO08mO_OMNMBW9gdetw,Japanese,MoMo Sushi,'239 Park Ave S',40.737925,-73.987855,3.5,165,10003
jplPyiAUcDhFasdqozSnEA,Japanese,sushi AMANE,'245 E 44th St',40.75157,-73.97172,4.0,51,10017
BCg5O26hQnVX7OOepNLK6w,Japanese,Blue Ribbon Sushi Bar - Hudson Eats,'225 Liberty St',40.712693,-74.015839,3.5,141,10281
2JMnv1G2ZTHAldgLhmKnqQ,Japanese,Shinbashi,'7 E 48th St',40.75723,-73.97702,3.5,88,10017
i-s1bcKdqQdm6JiVN0JRMA,Japanese,Yokoya,'201 Allen St',40.72254,-73.98917,4.0,182,10002
dHBPdgXiYhbDig7BAZnH_A,Japanese,Edo Japanese Steakhouse,'4787 Boston Post Rd',40.8970633444142,-73.8040622491409,4.0,312,10803
CfhEaGySVsORQbem4_y1Wg,Japanese,Minamoto Kitchoan,'595 River Rd',40.8160653,-73.9800537,4.0,16,07020
modTogi2UZRnoGTk82nRDQ,Japanese,Yamagata,'1636 Palisades Ave',40.8499380422188,-73.9685426460327,4.0,154,07024
H46hb9miQ0Z7mKWYapVqUg,Japanese,O! Nigiri,'94 St Marks Pl',40.7274126669575,-73.9848726698689,3.5,18,10009
wqYHhMnpdfUVGL5JI3Wi_A,Japanese,Ivan Ramen,'25 Clinton St',40.72058,-73.98454,3.5,1212,10002
wUu9WcGjP8KS6KlpARChyQ,Japanese,Gyu-Kaku Japanese BBQ,'4052 Main St',40.758159,-73.829822,4.5,484,11354
T2fE7hGS83Ba-QNCOqbK4A,Japanese,Ako,'205 Bedford Ave',40.7169049,-73.9585858,4.0,326,11211
P0rEjLNdavq9bTJm1phqFg,Japanese,East Japanese Restaurant,'1405 Teaneck Rd',40.89985,-73.99941,3.5,312,07666
-DHpd5b4c3fX1yIuOyYpzA,Japanese,Suki Ichiro Restaurant,'1694 2nd Ave',40.77888,-73.95078,3.5,24,10128
aMUu0H6jsUDqdmSuAZeZsg,Japanese,Ajisen Ramen,'14 Mott St',40.7141461347865,-73.9986339460327,3.5,374,10013
mdAt1D1XUG-HwTYmPSi9fA,Japanese,Izakaya Mew Flushing,'146-13 Northern Blvd',40.76536,-73.82022,4.0,98,11354
QpPcrp2hQQ5KUg_X6SIirA,Japanese,Tanoshi Tei,'1374 York Ave',40.767587,-73.952844,4.0,5,10021
2TWVQBY6WvzvaU1taRXHCw,Japanese,Kodama Sushi,'301 W 45th St',40.75937,-73.98863,3.5,441,10036
M8FNsKsudKbBcYMyH5bjlw,Japanese,Mira Sushi - Flatiron,'46 W 22nd St',40.7418109,-73.9924289,3.5,328,10010
wJwbAYEyD_sTJsn_3KL8oQ,Japanese,Yaya Tea Garden,'284 3rd Ave',40.7384,-73.98369,3.5,72,10010
1HBtCnBGBYoq3zaQUxTbmg,Japanese,Sushi Gama,'1403 2nd Ave',40.76967,-73.95796,3.5,90,10021
Neiw4AB_s7BpLSxyUrSXBQ,Japanese,Sushi & Noodles,'274 Troutman St',40.70347,-73.92577,4.0,129,11237
JRmQRFEEnSUdAcesHun9AQ,Japanese,ICHIRAN - Brooklyn,'374 Johnson Ave',40.707587,-73.933271,3.5,1056,11206
R-dUNNbtE0gJtK5iYjARJA,Japanese,Ramen Thukpa,'70 7th Ave S',40.73197,-74.00398,4.0,218,10014
QoEopgcby68Pyv1l52yiBg,Japanese,Menya Sandaime,'1638 Parker Ave',40.849738,-73.9677057,4.0,749,07024
EzuRT_4vOrvWdHqZzEFf0w,Japanese,Oh Taisho,'9 Saint Marks Pl',40.729463,-73.989096,3.5,955,10003
qd9_gxrmskbOT6OLN9sShA,Japanese,Dock Asian Eatery,'22 Wyckoff Ave',40.70628,-73.92274,4.5,94,11237
J85NKgA4tOgBAoqxu0vBNw,Japanese,Sushi Damo,'330 W 58th St',40.76778,-73.98358,3.5,254,10019
NB5u0htOK_1_dTkYALpRxg,Japanese,Yoi Sushi Japanese,'133-22 39th Ave',40.75899,-73.83364,4.5,173,11354
MQway2v2b2Qyjr8ThZdakQ,Japanese,Ninja Sushi,'75 Washington Ave',40.8089392144319,-74.1470579258698,4.5,219,07110
0FOE_TW-91b9wN661lZMyQ,Japanese,mokbar,'75 9th Ave',40.74222,-74.00466,3.5,549,10011
UqR0FxuZ5VPSYL5N4bbxMw,Japanese,Taste of Tokyo,'60 Beaver St',40.70512,-74.00967,3.0,157,10004
oUo_8ST8_fTKTEU6LYC65Q,Japanese,Ten Zen Asian Cuisine,'6703 Austin St',40.7241575,-73.8553204,4.0,31,11375
VxVcva5YiUrwq2j4eJCFAQ,Japanese,Menya Jiro- Brooklyn,'306 Gold St',40.69505,-73.98357,4.0,108,11201
KxyH5zvTyXawl17lHjA4SQ,Japanese,Beyond Sushi,'134 West 37th St',40.75247,-73.98845,4.5,435,10018
N7Vosrnpy9-rYI1vhgAg1Q,Japanese,MomenTea,'64 7th Ave',40.73882,-73.99972,4.0,118,10011
D9sVruGgjWFo7ABSBaMSmw,Japanese,Arigato,'1034 River Rd',40.83007,-73.97232,4.0,299,07020
SbXJlImRDoMeepmq_f96cw,Japanese,Go! Go! Curry!,'144 W 19th St',40.74121,-73.99665,3.5,103,10011
FoR70YoGSb4_QavCe1WZEw,Japanese,Beyond Sushi,'229 E 14th St',40.7329,-73.98588,4.5,911,10003
HfJhenvKDi-ds8SUJFwrLg,Japanese,Momofuku Noodle Bar,'171 1st Ave',40.7292063820076,-73.9844848239426,3.5,4177,10003
3X-4PyyktdlauGFQ0wdDnA,Japanese,Yume Japanese Funk Bar,'601 W 57th St',40.77076,-73.99196,3.5,9,10019
eS9mTLlWwu_Ap2ROMQWPxg,Japanese,Chuko,'565 Vanderbilt Ave',40.680784,-73.967455,4.0,1044,11238
28CNHYULci66pJAz-0_pOg,Japanese,Cote,'16 W 22nd St',40.7412996949476,-73.9912893251312,4.0,754,10010
SBQ0iuFG15rscuArUYDlTg,Japanese,Bondi Sushi,'6 W 28th St',40.7448587854262,-73.9880533380691,4.0,129,10001
FTMN9gexnMk6LdvEj8ZaRQ,Japanese,Sushi Yasu,'70-11 Austin St',40.720967,-73.846356,4.0,470,11375
G9SWgxH65OBQaJaE8dHkbw,Japanese,Zest Ramen,'112 Eldridge St',40.71816,-73.99186,4.5,209,10002
EXEDl7BOLZksz3Uy_RVFhw,Japanese,Yamato Restaurant,'168 7th Ave',40.67192,-73.97758,4.0,266,11215
o0G_zp_XgP6Pr-WY4LLHLQ,Japanese,Omen Azen,'113 Thompson St',40.726,-74.00196,3.5,103,10012
D1V7ZadUtUPuYYlpDA1BOQ,Japanese,Sakura Of Japan,'570 8th Ave',40.75472,-73.99129,4.0,28,10018
rTgMYKjlJ5I4ii7X0h4mMw,Japanese,Zest,'176 Smith St',40.685711,-73.991329,4.5,31,11201
0GN6l4FAknTFSWZhEan45A,Japanese,GunBae,'67 Murray St',40.714683,-74.010223,4.0,247,10007
-BWRdjHW6CtMGIRLMxEVQQ,Japanese,Bar Masa,'10 Columbus Cir',40.7685591712413,-73.9830132742049,3.5,185,10019
AtUxlW7ltZb73ZXMwpkY_g,Japanese,Sashimi Ramen Express,'341 E 78th St',40.772239,-73.954052,4.5,289,10075
uVHa8BktK6jjYTaSxra-sg,Japanese,Nizi Sushi,'340 Paterson Ave',40.8368845110482,-74.099494049349,4.5,455,07073
Jwa9ibcOtv42oNpqdE7z8A,Japanese,Ani Ramen House JC,'218 Newark Ave',40.72234,-74.04699,4.0,504,07302
shHhP5lfZwrAYFL3K04_lg,Japanese,Hero Thai-Izakaya,'34-16 Broadway',40.76038,-73.92257,4.0,77,11106
nNAzEGkZnecQF0yZdYfMIg,Japanese,Edo Sushi Japanese Restaurant,'9 E 17th St',40.73774,-73.99127,3.5,282,10003
3csCSCHoQACwCp4e4E4phw,Japanese,Haru Sushi,'433 Amsterdam Ave',40.7840885,-73.9774212,3.5,224,10024
sgw7_RcDSN5UcMPeviegFA,Japanese,Kakurega Sushi,'133-44 37th Ave',40.760567,-73.833354,4.0,54,11354
2txI-FAVf7q0SHNPcnjm7Q,Japanese,Longevousjoy,'6610 Bay Pkwy',40.61312,-73.98246,3.0,275,11204
5lVBDTuBCV5kF1t9Yb1NTA,Japanese,Cafe 49,'12 E 49th St',40.7575221,-73.9771166,3.5,11,10022
SR4CuXDy20vM25gNb8FdFQ,Japanese,Matsuyama,'10 Engle St',40.8933,-73.97297,4.5,22,07631
P6lp4sbzK29yQAMnEqe9dA,Japanese,Rockmeisha,'11 Barrow St',40.7325636,-74.0024582,3.5,180,10014
aRnqeB3ANO_HKETtyL7rlA,Japanese,Yakitori Tatsu,'90 Kent Ave',40.7205331761803,-73.9618723466992,4.5,4,11249
0lZeHrKy9DLfBxek_oR3Kg,Japanese,Yama,'122 E 17th St',40.73589,-73.98766,3.5,422,10003
PqX9bDlDCc6qOZd2vw4tYw,Japanese,Takumi Taco,'Chelsea Market',40.7423295448078,-74.0061442013275,3.5,217,10011
JiFp_mv7OgRonaWb-1n96A,Japanese,52nd Sushi,'5221 Roosevelt Ave',40.7445907592773,-73.9116134643555,4.0,112,11377
7MzisfVMYsZYTFJv9Unpzw,Japanese,Mr. Taka Ramen,'170 Allen St',40.72128,-73.98903,4.0,427,10002
jho1TctWYD-IZoWhkxqGLw,Japanese,Poké Fun,'334 W 37th St',40.7547,-73.99375,4.5,114,10018
5kufgNH-OuUBDPaDQIEtzw,Japanese,Tokyo House,'5648 Riverdale Ave',40.9056206,-73.9040833,4.0,73,10471
u641PRSq7yCSfAcell-QiA,Japanese,Oki Japanese,'4511 Queens Blvd',40.7435273,-73.9193266,3.0,85,11104
YDcm61sM_BP_FKmFLgoPAw,Japanese,Ohana,'500 City Island Ave',40.85233,-73.78896,3.5,134,10464
Nukulm8uVSjn0zMWk_u4IA,Japanese,Sushi-Ann Restaurant,'38 E 51st St',40.7580919,-73.9745541,3.5,108,10022
qiw9Kgsu5YVGrQL_OeDmcQ,Japanese,Hide-Chan Ramen,'248 E 52nd St',40.75613,-73.9682,3.5,1316,10022
2SMaAUcbNjW7vSwdg38P2Q,Japanese,Ajisen Ramen,'136 W 28th St',40.74661,-73.9921,3.5,393,10001
jhyg04zQZqW_HWLq5qjsMQ,Japanese,Snowfox Cafe,'24 E 23rd St',40.74056,-73.98799,3.5,120,10010
jCettteufZZP9bAx5Pxovw,Japanese,19 @ Juku - Omakase,'32 Mulberry St',40.7146,-73.9995299,4.5,31,10013
5qF6oqYOeivUbsVf1MsQAA,Japanese,Aoyu Sushi,'3532 A Johnson Ave',40.8861634640195,-73.9096963405609,4.5,224,10463
FPuOTMD-dmXTFz3rUsEkMg,Japanese,IchiUmi,'6 E 32nd St',40.7465376026852,-73.9849521865082,3.0,1374,10016
j-a8HUcsBJXHV2IfF786jw,Japanese,Kogane Ramen,'76 Henry St',40.698608,-73.992675,4.0,312,11201
HGLH-sa-Fp3X6UXcaG7U0g,Japanese,66S Fusion,'130 Flushing Ave',40.6977600194066,-73.9715740687866,4.0,74,11205
IS94JDTcq_WedBcj6P4qpQ,Japanese,Sushi on Jones,'210 W 10th St',40.73399,-74.00418,4.0,127,10014
FsuJ7VC5vxX3wcLhFrb97Q,Japanese,Oiji,'119 1st Ave',40.72727,-73.98585,4.5,481,10003
WH1GI4cj44DxPiRWMG96bQ,Japanese,Nakahara Japanese Restaurant,'299 Broad Ave',40.861163,-73.988058,4.0,113,07605
juoHZs-uMmqW4gQ1iISvxA,Japanese,Jewel Bako,'239 E 5th St',40.72699,-73.98922,3.5,534,10003
-ZMnUfTTjLEfUt4PbQGqgA,Japanese,Boru Boru,'774 Amsterdam Ave',40.7954,-73.969779,3.5,56,10025
i_q57YjbX1ZZkV4fP1KloQ,Japanese,Daruma Japanese Restaurant,'45 N Dean St',40.8951568603516,-73.9731292724609,4.0,113,07631
JXTQTVH6ItQek5vmiDYYIA,Japanese,Teriyaki One,'5805 Bergenline Ave',40.7879313731364,-74.0174406766891,4.0,9,07093
AAPJkyU0Y7Aci0RZBdJONg,Japanese,Shokunin BBQ,'952 60th St',40.6332876204455,-74.0062164404754,3.0,158,11219
ckQo_h2SQn7GpqNSio6XFg,Japanese,Torishin Kitchen,'362 W 53rd St',40.76496,-73.98721,3.5,5,10019
aE7hRzK1t80iFyi4Do77lw,Japanese,Sushi Uesugi,'934 3rd Ave',40.6560432255486,-74.0064066279496,4.5,21,11232
skhPdP1hEmyZzaJMpP_wIQ,Japanese,ichiba kitchen,'196 Smith St',40.68506,-73.99173,4.0,27,11201
91tQ4ToReVVCA5MTJi9gfw,Japanese,Iron Chef House,'92 Clark St',40.6972664717136,-73.9925980567932,4.0,391,11201
GKspSLe5U3qkUgQTXfngyQ,Japanese,Handsome Rice,'133 E 31st St',40.74466,-73.98123,4.5,72,10016
kCk2uqmmJBQ80iLuncNhlQ,Japanese,Kiraku Sushi,'1948 Williamsbridge Rd',40.8532877,-73.8534942,3.5,76,10461
gPn_MadQRUNClx67z-tQ5g,Japanese,Kuro-Obi at UrbanSpace 570 Lex,'570 Lexington Ave',40.75686,-73.97228,3.5,19,10022
e-G1yC5u8LOcQ-fx0Lxthw,Japanese,Ajihei Bushwick,'156 Knickerbocker Ave',40.70416,-73.92799,4.5,64,11237
4CAJ-JvgbzBdoWq1CXtCFw,Japanese,Umi Sushi,'177-13 Union Tpke',40.7261983305216,-73.790670633316,4.5,581,11366
7hqT-a4DsckGJr-Mg7IztQ,Japanese,Glaze Teriyaki,'60 W 56th St',40.763187,-73.977183,3.5,128,10019
at1MNbwkS1UbUAV2C95kkg,Japanese,Ino Sushi,'116 Market St',40.8459631,-74.1629339,4.5,75,07012
6Uh0whZI_LgLGYATzL3S4w,Japanese,Tibetan Japanese Restaurant,'75-26 37th Ave',40.7489512,-73.8904819,4.5,31,11372
ujozQCThEuSfEXi5_6ZTPQ,Japanese,Ramen Setagaya,'280 Bedford Ave',40.7147999,-73.96115,4.0,240,11249
fVsH6QIJPzXpVbgmeiolsA,Japanese,Jungsik,'2 Harrison St',40.7185910158738,-74.0088844299316,4.5,560,10013
-86K6KX3HlUwkWTWRO3VAQ,Japanese,KYURAMEN,'133-42 37th Ave',40.76051,-73.83339,5.0,1,11354
1VulIvaA95_ZjBIs1O0sxQ,Japanese,Brooklyn Ball Factory,'95 Montrose Ave',40.7072338027948,-73.9458661779097,4.5,118,11206
eyqVOLoOLrqZ98_QhdPXqg,Japanese,Ramen Danbo,'52 7th Ave',40.6761199579391,-73.9745199680328,4.5,129,11217
LcmRObvsi8JkxFCJ_l2_1g,Japanese,Sushi Seki Times Square,'365 W 46th St',40.760942,-73.990075,3.5,149,10036
mo0bW6mbAb68-9K90pwo6g,Japanese,Arigato,'19 Oak St',40.843019,-74.076788,4.0,8,07075
NLZsTQQQ-jttCAQkKBmqoQ,Japanese,Shoga Sushi & Oyster Bar,'1698 2nd Ave',40.7789727,-73.950649,4.0,219,10128
Gg3heBdQQ9Wr03icYIaIQA,Japanese,Kobe Sushi,'1472 York Ave',40.77077,-73.95066,3.5,124,10075
47r2XzhXKcbPIb785mvK3g,Japanese,Bada Story,'799 Abbott Blvd',40.831231,-73.9827123,4.0,148,07024
gSkAfUFw_iM2CX2FqC6TwA,Japanese,Sushi Time,'72-42 Austin St',40.7185591,-73.841229,4.5,486,11375
HdHT_9doAtEO02YErevNCw,Japanese,The Bowl,'345 Houston St',40.7289610312443,-74.0098074139714,5.0,1,10014
RRNU27hv8rhBYx-mOinwRA,Japanese,Santouka Ramen,'595 River Rd',40.81627,-73.97983,4.0,658,07020
gige0Bps68Lk974vKytbGQ,Japanese,Tomo Japanese Cafe,'89-14 Queens Blvd',40.7343516,-73.874479,3.0,369,11373
GIMg62Ga_YBstQUX_B1h2g,Japanese,Camellia,'155 3rd Ave',40.73415,-73.98633,4.5,72,10003
hXqf7aEgI4feEzHDpNXHLQ,Japanese,Poketeria,'3 E 36th St',40.7496948,-73.9831894,4.5,298,10016
HMyWIC0qcKOH29qquCH2Dg,Japanese,Nori Japanese Cuisine,'35 W Palisade Ave',40.8950500083668,-73.97641,4.5,120,07631
LZ8qWYoScZ_DlOg4QYfo4w,Japanese,Amber Upper East,'1406 3rd Ave',40.7749519655958,-73.9570612997634,3.5,219,10075
qI86P6EBB0_9qC4uIT0j-Q,Japanese,Niko Niko Sushi,'700 Plaza Dr',40.785815,-74.045326,3.0,96,07094
V2P3CWfUW_olSywlOlHGjQ,Japanese,Asian Fusion,'7827 Bergenline Ave',40.80165,-74.00705,4.5,74,07047
k6KrdEQ8EAMPJx82fZpUvw,Japanese,Kuro-Obi at City Kitchen NYC,'700 8th Ave',40.7587156,-73.9883444,3.5,158,10036
5mhg1c3GdDtOPLDkWaSD4w,Japanese,Robongi Weehawken,'4800 Ave At Port Imperial',40.776164,-74.011525,3.5,97,07086
fqr2YzqzG7q1ZsuP2klxww,Japanese,LUNA  Asian Bistro & Lounge,'32-72 Steinway St',40.7573,-73.92068,4.0,260,11103
daqoTgWT411Rhl5h92BcqA,Japanese,Ginger Grill,'5008 Bergenline Ave',40.7831045221492,-74.0207290649414,4.0,40,07093
R6OddzYA6BF1J_LWp6Ac6w,Japanese,Kobeyaki,'525 Washington Blvd',40.7272567071122,-74.0351514635882,3.5,43,07310
qvVltqaoMJIyO9v3Rs-E2g,Japanese,Makana BBQ & Poke,'161 W 106th St',40.8003498753624,-73.9650623620337,3.5,201,10025
bS5PXrKty7EExK8tie0GJQ,Japanese,Tender Steak & Sushi,'130 W 47th St',40.75844,-73.98306,4.0,300,10036
0U9uW93o9DUnAP7r-76LVg,Japanese,Haenyeo,'239 5th Ave',40.67519,-73.98116,4.0,86,11215
mCorwiRo8rYJO5jGTFPzZQ,Japanese,Fuji Sushi,'238 W 56th St',40.76566,-73.98273,3.0,193,10019
NsACuDqm5AVPpUocvuXONg,Japanese,Atomix,'104 E 30th St',40.74421,-73.98286,4.5,54,10016
YgKYiupbUNhHkne4UyJIhg,Japanese,Tenichi Ramen Cobble Hill,'116 Smith St',40.68779,-73.98989,4.0,52,11201
py1zfy48JMV6tMZRvgxMKA,Japanese,Palace of Japan,'3505 Johnson Ave',40.88612,-73.91,3.5,179,10463
1xxx4X6harPvGMcPmS15BA,Japanese,Miso Ramen,'189 Newark Ave',40.7213095265887,-74.0456302242358,4.0,408,07302
dspLTxhT3Po_lgpUOnYLHg,Japanese,Matsu Sushi,'411 E 70th St',40.766304,-73.955909,3.5,250,10021
r1_1S1T6pSHK0imMjcr4hA,Japanese,itsu,'530 7th Ave (39 & 7) manhattan',40.7541,-73.98888,3.5,82,10018
vQ2MwpkjcrF7uxs87oMeyw,Japanese,Noona Noodles,'11 W 32nd St',40.74761,-73.98631,4.5,21,10001
HXLDYJ6Fznjn48VbE_8cow,Japanese,Jack's Sliders & Sushi,'171 3rd Ave',40.734705,-73.985819,4.0,322,10003
LNwaPEFd9gHu69lFtgYQOw,Japanese,Osaka,'272 Court St',40.6848,-73.99488,3.5,122,11231
MDWt-rtGxUnIcpIi-817Rg,Japanese,Together,'2325 65th St',40.6123,-73.9783,4.5,149,11204
kAM_S06FQlhtSSyrzrJb6w,Japanese,Jpan,'287 5th Ave',40.673599,-73.982254,4.0,287,11215
4OFUY9fen74A8UOHWD9LQA,Japanese,Akai Lounge,'11 N Dean St',40.893970489502,-73.9738922119141,4.0,150,07631
-9t1v58Y5M2GQ9QEt0gnRw,Japanese,Takumi Taco,'1 W 58th St',40.764746,-73.9744989,3.0,3,10019
etIbdlTKz2yLkvr9MWNPvw,Japanese,Sushi Island,'87-18 Queens Blvd',40.7349699,-73.87586,3.5,329,11373
bwzSQq0sUEc3Dpzl6K3mvw,Japanese,Go! Go! Curry!,'567 W 125th St',40.8156108,-73.957681,3.5,60,10027
G1HUAEpZcNHXO1V1gLoASQ,Japanese,Sakura,'158-38 Crossbay Blvd',40.6596103,-73.8402501,4.0,99,11414
01hs_l54-211UuiJPI83lA,Japanese,Sakura Japanese Cuisine,'35-15 Ditmars Blvd',40.77469,-73.9081999,4.0,189,11105
NoTuWQk3CHYQ_u_4JLmmbw,Japanese,SuPoke Bar,'68 W 39th St',40.75269,-73.98518,4.0,37,10018
RTgoS3PWtiHCB3uJI8lArw,Japanese,Koji Izakaya,'140 Lawrence St',40.69195,-73.98641,4.0,54,11201
94srme7xJgrMEpViOOPgbQ,Japanese,Yamada Sushi,'55 Park Ave',40.8273514303405,-74.1038787355111,4.0,171,07070
psqD5se4A0sv9Zn3PyUlcg,Japanese,K-Bap,'62 W 56th St',40.76332,-73.97717,4.0,343,10019
k9SHpkjwlYnXZkSLVtl11w,Japanese,Tenzan,'988 2nd Ave',40.756202,-73.967201,3.5,282,10022
xkE0d6R30HpfdNeFhRhxGw,Japanese,Omusubi Gonbei,'595 River Rd',40.81627,-73.97983,4.0,104,07020
5jPRymIzVI3qdbUKO4mHiQ,Japanese,Hiura Restaurant,'400 Main St',40.85333,-73.9748199,4.0,184,07024
jn7q4o79x_Sl27EcqGWvhQ,Japanese,Lemon Life,'225 E 110th St',40.79387,-73.94159,3.5,49,10029
bZ1x7QN9ylQiGgBXS0I_9w,Japanese,118 Kitchen,'1 E 118th St',40.80195,-73.94517,4.0,39,10035
jwO3r6QVi_h9KxUFYetKuQ,Japanese,Miyako Sushi,'642 Amsterdam Ave',40.7910899,-73.97275,3.5,215,10025
A3WC60gYttowGfxYnpRpLw,Japanese,Naruto,'36-36 Prince St',40.7612755,-73.833035,3.5,12,11354
ltDui1Uf0CYV5OT8mpwNuA,Japanese,Sushi Licious,'Chelsea Piers Pier 60',40.7466516686815,-74.0101869776845,5.0,3,10011
lESxFswvOPUFUzj6HsTnqw,Japanese,Sons of Thunder,'204 E 38th St',40.74786,-73.97589,4.5,745,10016
Eqz2pL3xHnr_72fxDXa2IQ,Japanese,Pokebab,'80 Broad St',40.70426,-74.01172,4.5,58,10004
c2ZEF54zDWx3L8Pud_fyzw,Japanese,Yi Sushi,'266 Broadway',40.65648,-74.124336,4.5,25,07002
Ww3aAPf0sA5ygAXu2qV1ZQ,Japanese,Taiki,'134 Nevins St',40.6845433545275,-73.9837775425761,4.5,64,11217
KS-DmyDoStti9ZjAWPO53A,Japanese,Haru Sushi,'859 9th Ave',40.767242,-73.986618,3.5,80,10019
p7HH7fLzx_H1y2hkttYxtg,Japanese,Robongi,'520 Washington St',40.74293,-74.02955,3.5,450,07030
cevkTGf4vX_IBU_bGlz9ww,Japanese,Ubu,'205 Hudson St',40.738641,-74.0292022,3.5,90,07030
NlgC8TjNuf8sy6qg2xpqsQ,Japanese,Yuka Japanese Restaurant,'1557 2nd Ave',40.77463,-73.95447,3.5,550,10028
3BYgbjo8MtaIyLZMdTxrOQ,Japanese,Geisha Sushi,'3468 Broadway',40.8241613,-73.9519775,4.0,356,10031
LSTcQPMmoSdd68zur-aNdw,Japanese,Itaewon,'28 W 32nd St',40.7475125111924,-73.9867554408843,4.5,76,10001
je92kXXWjANmiN-dfwNapg,Japanese,Sushi Dojo NYC,'110 1st Ave',40.7266273498535,-73.9856719970703,4.0,425,10009
aq0SXPyy_dpFjcfvTDRxBA,Japanese,Wasabi Sushi & Bento,'561 7th Ave',40.75484,-73.9876,3.5,474,10018
4xeG4hxOJfxhD3ayOcu1pQ,Japanese,Hiro Sushi,'555 Valley Brook Ave',40.80921,-74.11927,4.5,138,07071
PVXtnoErBOxLd98kK8lS1w,Japanese,Curry-ya,'746 9th Ave',40.76363,-73.98862,3.5,27,10019
7sW7ebi_A8gpECJe0ycQSg,Japanese,Ichiban,'409 8th Ave',40.750076,-73.995422,3.5,46,10001
73ORfmj4Et2DVWtroer50g,Japanese,Hane Sushi,'346 1st Ave',40.734726770853,-73.9797846661456,3.5,306,10009
gy56ohOWU-lBBL6U4HbaMQ,Japanese,Blue Ribbon Sushi Bar - Rock Center,'30 Rockefeller Plaza',40.7593755,-73.9799726,3.5,45,10112
